,comp1,comp2,label
118,52.82542364769018,0.2527075476010898,7
119,47.14725982576673,-11.897366097216894,9
120,48.62888455642013,-3.329428730448468,5
121,56.68068098747621,16.642971309445148,4
122,49.23422411946035,-0.001268860754727541,8
123,61.33192632088404,-3.787365370901541,8
124,52.43348150890327,24.496298335055027,4
125,48.5256461808797,-16.191470257013517,9
126,61.266713272602104,7.604464607058246,0
127,44.617981972312315,1.7693381266489308,8
128,58.597190119100404,-15.39543761871648,9
129,49.53140964839558,4.269960395932895,8
130,45.9546465502318,2.080498293359021,0
131,43.15360612228732,-3.845967016303078,1
132,53.186887145543324,-8.513576804458394,2
133,41.21672321041956,-19.59277187299576,3
134,51.26778365634853,18.3785576545072,4
135,51.12852506371602,-1.0314225499718421,5
136,48.52927317893545,14.573950165329288,6
137,47.27383734438023,1.0565843248104239,7
138,66.60724821079071,1.0657892515503171,8
139,48.350805618802845,-18.273835938808404,9
140,56.684117576958954,3.552723351193948,0
141,48.10851468949534,2.803101346453545,1
142,51.017408264630674,-10.087005458856613,2
143,56.438908027861075,-27.000420157885525,3
144,49.6891079704819,22.387638977925477,4
145,56.915087291163346,-4.437170038911744,5
146,53.55430987872536,17.977932837019456,6
147,52.5571183343699,4.8145983239069805,7
148,65.83401529271535,4.079412414074916,8
149,58.84629514558762,-18.474407968461293,9
150,55.88594312368902,8.068218811314019,0
151,40.25274777116296,-2.1648147976074714,1
152,52.485222624407996,-12.085912843696896,2
153,42.970007253833785,-16.892960865696878,3
154,53.516332073510256,19.588426161451196,4
155,46.82340876690313,6.296321873635532,5
156,55.789575088892576,19.971009254970497,6
157,54.089531052826345,3.7896132140722205,7
158,52.84403238579647,7.1130379384604945,8
159,48.73066099083369,-16.179835119907196,9
160,62.024210233669855,5.980974162727752,0
161,46.14131176013319,-12.93266493790707,9
162,55.96036669844128,1.4811849105585195,5
163,48.55221558416865,5.038069885943165,5
164,51.91278987225921,18.19206139415575,6
165,48.263618465475396,2.406945131848478,5
166,54.71551446006419,4.298068822321806,0
167,50.373365533736546,-14.499891209122227,9
168,66.26204549986724,3.5125592916003114,8
169,48.3675519539538,-16.911322285650513,9
170,48.4949071606724,4.0097189924703205,8
171,57.14927825076413,25.247659084068836,4
172,56.25197780512933,-2.3567522815131703,1
173,54.67759515819921,0.07953452872642419,7
174,50.04607564170101,-2.2540224721826085,7
175,50.880358477388654,-21.57146145655966,3
176,53.381982048920634,-2.5276986645520223,5
177,47.5753857110437,-1.8960779263548577,1
178,60.757648426284334,2.774837450521222,0
179,55.19100794950292,10.768796719475503,0
180,57.246815190638735,-9.675913681665884,2
181,50.699251088446594,-9.786117593123269,2
182,45.57579218085573,0.7608102794340512,7
183,62.07637201210947,-5.202669172363501,8
184,48.49014830661534,0.20327687578347575,2
185,65.18670082142307,10.591320371959538,0
186,55.465571024517814,2.016630600019118,1
187,58.83079893674892,-3.3522273015596173,2
188,52.236651218191184,15.679888628507864,6
189,51.42349797174599,-26.07284994458287,3
190,47.917698947124094,-19.144238166834747,3
191,48.11641462320174,8.882172682392422,7
192,43.985504200943865,-21.81925983916875,3
193,45.610100768978924,-23.01295581553956,3
194,41.7628000650719,20.403311915186585,4
195,54.222332708590855,23.65921163017124,6
196,48.20239622592547,18.457106985062264,6
197,55.42753777235603,18.87160283663432,6
198,48.578152225809305,21.058621237342656,4
199,57.72967133536564,-10.344514613570087,9
200,49.37553892144445,7.1847901643494545,1
201,53.25505270043593,-0.19041126587000656,5
202,57.90667693246393,5.695857809519079,0
203,59.60819568861981,-14.99765526732628,9
204,45.47522971274174,2.916307470936816,5
205,47.63522127410859,-8.997771412853984,2
206,54.005617502667704,-0.1627054948451927,8
207,48.37134867230527,-5.44265518885678,2
208,63.616713336179146,14.727963505374726,0
209,59.81935830027324,11.273570972991553,0
210,52.94141059500537,1.412415769826044,1
211,50.30974482890358,1.0775842519055185,7
212,50.19266773431441,17.334603067063753,6
213,51.11295413899057,-20.468986923604128,3
214,53.30316709720755,-5.338493233518344,2
215,44.589318719951095,1.0858434518957143,1
216,50.00865916378724,5.6664871492314415,7
217,53.52574495533422,-18.35084164791484,3
218,43.69932181460292,-1.5861656075681871,1
219,51.183547703304846,-19.875220508814035,3
220,58.53335847608507,-14.098778684914173,9
221,62.947799324208084,7.470324253146943,1
222,50.6419749427077,-1.6777429155387704,7
223,50.27183674846293,19.44737191917436,6
224,61.97242566179261,1.6936422753242955,8
225,56.61961691472844,26.169066352243597,4
226,50.68901845745252,-17.863675589961403,3
227,54.58646408185038,3.8647275564218546,1
228,53.79816032726092,24.783710960870515,4
229,53.89586978774956,0.15233157506329054,0
230,45.38249922924312,-0.3010543221911026,5
231,46.041711821129645,-13.500775045965312,3
232,56.07070814723708,17.441701571105263,6
233,54.340790679184344,-13.964575845238976,9
234,49.011653078731996,9.95838090010565,6
235,62.052610769425414,9.432250716302006,1
236,57.053217194750935,-0.2931964586103053,7
237,53.007875218921924,7.6488424702447215,5
238,52.68554099814469,20.730340090083757,4
239,52.86820438684286,22.196733011292004,4
240,43.59664534212298,5.517379894246454,7
241,53.80224546262546,1.4335746020074014,2
242,57.55549772596143,5.317221681336051,8
243,55.66683175644951,-1.3982928947378515,2
244,59.12019043900402,-4.385908379320064,2
245,42.94623004887177,4.480794099463628,5
246,45.57368428375018,3.170860915001242,5
247,53.638412712125145,17.49656699227019,4
248,64.44640066668592,1.2225437972884095,8
249,59.837069839840865,-0.48092965260862997,8
250,54.42937669491006,22.634772782587756,4
251,58.225591590942486,-9.003407202983842,9
252,56.69556860654475,7.945967050529865,0
253,60.34503985855979,-1.8602147935654525,8
254,58.76916909389281,-4.110859266886418,9
255,62.140091041855385,5.165976649587418,8
256,52.613422991341466,5.663409918733459,0
257,57.35306633893505,10.73336027910484,1
258,46.5223137100366,-10.643674319453153,2
259,47.82128901473398,-19.474357146314805,3
260,44.88842569616308,20.955581261058224,4
261,51.168054006488546,-11.574892254134204,5
262,47.38293569691554,14.594514746178975,6
263,51.41246773506431,-5.735602943498996,7
264,53.83696702818659,-6.710787110754908,8
265,50.73208741668161,-7.955591345780862,9
266,50.09564198456296,3.178215185886791,0
267,45.59816826083881,8.745688353325548,1
268,55.97143267785757,-10.845423003537858,2
269,60.38509029230737,-15.753534602891984,3
270,57.47087431568754,26.397611805141953,4
271,51.929184015162754,-6.266394102206849,5
272,51.399642562079435,18.383780922624457,6
273,48.22222142045353,1.0514190257306062,7
274,51.30058294625472,1.7153263414392983,8
275,54.1021845798862,-4.35615165493669,9
276,49.80621000283983,0.681515576686686,0
277,59.375227961225576,13.315704284162736,1
278,56.17460855999158,-13.347299051007996,2
279,44.029368167991166,-22.475779194265954,3
280,43.71178387843693,23.43982012483615,4
281,49.09168014519561,-8.888275945762121,5
282,48.50891695183488,14.993499024442517,6
283,52.803732726965364,7.477234860544232,7
284,49.76935354741301,7.041021265038244,8
285,49.60457337044939,-23.412310120089565,9
286,48.91230341169893,5.862275781753714,0
287,44.98987495188112,-17.302743507050277,9
288,48.1677681739437,-7.480502396077308,5
289,44.571867257195024,-6.989717194039165,5
290,50.2439266514489,17.756990797486825,6
291,43.99076708541527,-8.48852616144957,5
292,46.97832557463873,-3.1023685034078294,0
293,50.723245997393235,-15.132428040498741,9
294,53.00214645422574,-2.6887648964001007,8
295,50.21752966076444,-16.01198666570143,9
296,57.24493617490008,-1.1494238633074234,8
297,43.30830438983413,27.62147649789448,4
298,59.303077041317664,14.042982671101836,1
299,44.28127458829124,-4.221116279724065,7
300,45.996210731703435,1.374982145072984,7
301,60.66774713672281,-20.625930892169823,3
302,46.576674539447836,-7.059575152114514,5
303,55.80280942530814,9.620774412575086,1
304,45.41456585544428,3.7214682544460587,0
305,50.29878615574927,-0.5825227842478675,0
306,50.29703231356964,-12.406207271616417,2
307,47.91859746773602,-10.094957424371447,2
308,50.67435561345347,-5.276479549013196,7
309,60.229052566516486,-8.199826952028385,8
310,54.03226465595047,-13.350339390680244,2
311,49.633686895061416,1.1509943124987583,0
312,52.02846884599206,5.549087267209213,1
313,55.62458716247626,-12.433249312194947,2
314,45.966435864459655,5.528653727195421,6
315,59.126699450859945,-16.407169114459492,3
316,54.64936545991519,-20.790915793451244,3
317,45.17628625071504,1.914365181258754,7
318,54.596510211601,-25.463570129938056,3
319,56.155743345660696,-20.492506155277994,3
320,52.17103846218209,28.884025162221647,4
321,45.85769966567133,14.167771764100491,6
322,47.83587825710215,14.690243127887515,6
323,46.121921128595204,19.2089048677354,6
324,48.709432289445466,25.984395723217013,4
325,45.62719921332087,-3.205205589254688,9
326,55.389258491994426,11.290851282029777,1
327,54.31006586544029,5.290169089825406,5
328,49.46216333254676,2.016219688157258,0
329,46.25699517071651,-6.912182052968577,9
330,44.282145604982645,-5.46177412570774,5
331,60.30477017488494,-15.654383078091675,2
332,61.34328047768991,-4.886230730332027,8
333,52.94115482601857,-15.100303571521184,2
334,53.33561471443993,3.4619809251099074,0
335,50.48792730418054,0.5453270903221288,0
336,46.90995257201769,8.230576889915937,1
337,56.10250242145712,2.5754671110296083,7
338,44.62446999157236,20.581508937074037,6
339,57.94874780611018,-20.537160312924733,3
340,53.68510294199072,-16.084084122321794,2
341,45.16936200601623,6.847510051654128,1
342,53.56677080776555,0.9151612692771582,7
343,55.1117229793125,26.373985486709948,4
344,46.44216197897633,13.992882897075885,6
345,56.91355360558326,-25.280959752149982,3
346,54.41401968817213,10.830791056886863,1
347,50.98608867996567,-16.019708718104926,3
348,48.17199577112531,-7.217704045010653,9
349,53.57184226932847,10.037852624118873,1
350,48.00834446611093,-2.0017747142268085,7
351,55.42264991404079,17.314067961051364,6
352,63.69714136396936,1.826336682281907,8
353,52.75669567035163,30.395920034174317,4
354,50.50452041777114,-10.458823907263895,3
355,50.94544937687535,3.397186143663067,1
356,55.19652943894541,20.656726246825688,4
357,50.74431894109103,1.2059590424277804,0
358,47.49630269219926,-10.175164784283027,5
359,44.62783139769053,-22.332289579801433,3
360,47.812846081812154,17.13937687365271,6
361,48.07901886971739,-7.893047409803958,9
362,47.33763217446685,14.991204044791482,6
363,63.1904595856526,15.070696081496706,1
364,50.498297830342594,4.32234735707233,7
365,56.857894395498676,-7.918355730963585,5
366,49.471269971183794,29.48083730787456,4
367,43.0637420830053,28.143563637692992,4
368,55.00617725013237,0.08748325282913338,7
369,43.28336679720354,-13.698761775204215,2
370,61.22043943497772,-7.122379631686721,8
371,52.10750370378827,-11.496597093951316,2
372,54.43898564306336,-13.020414732951986,2
373,50.279964274612155,-13.45064854273356,5
374,50.52426562372837,5.167515422678946,7
375,45.33194850871645,0.8577227176315798,9
376,48.102910179773055,-2.2110065017400724,5
377,50.700539628590896,28.854917564285124,4
378,51.272784679145005,-6.887876486569935,8
379,58.32704610514092,-4.993835761660877,8
380,54.04328660577916,26.81066729104417,4
381,42.941805067152906,2.3718686698331863,9
382,49.70809540264683,2.511514112047145,0
383,54.305650651945186,3.36072033316531,8
384,47.27211636559471,-0.08270830905332804,9
385,46.15125239508758,-23.682332375195386,3
386,53.181063669489546,-5.264644075918816,0
387,55.20285401127197,-6.09094207529231,1
388,49.14700968861628,-7.686510202147893,2
389,53.91478829544579,-21.321141040090005,3
390,49.1044684333569,17.76219728076181,4
391,58.159703611160644,-10.254530705879443,5
392,59.30852699463238,20.76510004716919,6
393,46.137393343956646,2.5790812747228578,7
394,55.529012997268396,0.0896853487500433,8
395,57.56301419561021,-19.437299181936904,9
396,57.00669735465223,-0.7977336488114402,0
397,60.12988592212264,2.407572187683593,1
398,49.948694272984,-7.177039134836628,2
399,56.92769009410213,-17.43274890524922,3
400,48.23246612109105,21.96809855430567,4
401,56.32148850670182,-1.5849125832731927,5
402,67.14992522805503,13.951144783716117,6
403,38.50849780792484,3.459956939262138,7
404,51.265891258769805,-3.80289110069638,8
405,57.45540163451048,-13.71391183939813,9
406,54.85498610540874,4.546972151453598,0
407,65.21833839354713,4.380339805357016,1
408,49.27084819938554,-6.101525647830471,2
409,52.61426575662102,-9.303158437944798,3
410,51.94146343100901,22.062085923026466,4
411,55.133149158591976,-0.4815788069117284,5
412,63.368362833664165,16.064378618111416,6
413,40.12370270360987,6.324360456408208,7
414,58.74052962241856,5.04236978424718,8
415,57.57150998385599,-14.667901182975958,9
416,55.008689886683754,7.507853638534645,0
417,60.69422961416906,-10.717028766343637,9
418,55.67810144502549,-15.271136932723824,5
419,57.83350210120423,-3.5157219014575976,5
420,61.329255458974174,9.96546986153153,6
421,58.38215777358511,-12.322047551163266,5
422,52.786907793493796,-2.646017106175646,0
423,64.71514648182043,-13.329889765733029,9
424,69.33620219148733,-4.969904562059794,8
425,55.087474679000074,-20.717742556212734,9
426,55.544137777638795,-5.554422720986958,8
427,50.77160871417497,19.1692487665967,4
428,55.21617043455507,-1.3530429674458517,1
429,43.101620376546464,7.265450536462606,7
430,55.35407781802654,-4.410809443087739,7
431,57.01704257122998,-20.721305773969995,3
432,52.61162689574162,-1.595592576763071,5
433,54.77000119861913,1.4491883812134443,1
434,51.91457556388059,2.8349023179615767,0
435,48.335547824270776,5.40922404483083,0
436,56.66473596746999,-10.479639500791205,2
437,45.33829441084232,-11.652085037625412,2
438,44.029287384214946,2.574620603285893,7
439,59.63145272103516,-7.078830755180276,8
440,47.858769983695154,-12.47465112092239,2
441,48.81382448588242,-5.353364394732793,0
442,42.79099402640393,-0.23314496600432832,1
443,49.051320372329975,-11.776499967663668,2
444,50.110460157115874,11.151858043069067,6
445,57.19929433559983,-14.242970958570455,3
446,55.93780152682748,-11.433682906760222,3
447,36.95184395172359,6.285053672797531,7
448,52.86914495475987,-13.93398672844108,3
449,52.73136900007099,-12.857017662403624,3
450,47.74127848926681,22.579225666171737,4
451,63.211700697211874,19.30900393166,6
452,65.98653280674438,16.70996066197831,6
453,62.460638621259406,17.515638943298818,6
454,45.98335323365441,20.21919214275687,4
455,56.1164363975843,-21.132443824539962,9
456,56.946569842830414,-0.5422821340489818,1
457,59.824504961806184,-5.375759970271819,5
458,51.2984113916778,2.198512165019004,0
459,62.559468532095266,-12.027203939405382,9
460,57.94192840189787,-5.839724290733171,5
461,48.606629062726554,-5.623676560971033,2
462,51.031830552894604,-6.86586691897074,8
463,49.924232817565056,-9.056729148655132,2
464,48.84282929109209,-0.853634619622273,0
465,56.298625136925935,0.08466813373901516,0
466,53.761988720428974,6.359821423910919,1
467,42.34107020790967,8.913316053819411,7
468,59.542143660106056,21.000769105048516,6
469,53.155993078922435,-13.592520021113087,3
470,48.403792262207276,-6.056409633722214,2
471,57.417539307132834,12.573616747256859,1
472,41.67482962120292,-5.243534045357968,7
473,42.64162511862354,17.400404641312953,4
474,58.51340965254615,13.524616124369214,6
475,54.67537686654161,-12.858306476659578,3
476,47.75310823448967,-0.35925648341724603,1
477,50.37898421811429,-15.980745441157838,3
478,60.591970276982664,-11.871082226199436,9
479,63.51743206229443,1.2903997816238615,1
480,46.91258944606094,-1.51555848932556,7
481,60.54003750225341,12.71882455951847,6
482,44.87023690639138,-2.2503017589819763,8
483,48.601561575194985,21.28863970136545,4
484,53.182435820907315,-15.216130247850977,3
485,62.97287732357128,1.2067145079218768,1
486,49.80084626699126,20.769501729728105,4
487,51.87504837636123,2.8817048455800673,0
488,52.95716103637734,-7.077943406515228,5
489,52.057706751665705,-12.064787929375257,3
490,57.35750558594066,20.811552472175748,6
491,64.11304167526437,-6.681542796531847,9
492,55.49098048083516,21.08177682001442,6
493,63.528441272891584,2.171933770037782,1
494,45.86479496967881,4.8659192650734315,7
495,56.42929521497635,-5.08081146648712,5
496,51.895204082304,14.919241026602233,4
497,46.07299555752599,21.588174196583033,4
498,41.08730483471242,2.944942159767379,7
499,46.929181899178595,-6.5255139208010124,2
500,62.210153990106676,-1.5532806555025491,8
501,45.366946705125784,-11.153019121918915,2
502,50.987404258638506,3.033141866883213,2
503,50.57169044342778,0.4750840549413376,5
504,41.332181510944196,-1.344254870868153,7
505,59.36407957485456,-11.12704757515529,9
506,56.78247269889868,8.401532120569826,5
507,45.575990130211466,20.34049840533815,4
508,59.41476110607634,-2.61405887948841,8
509,66.94714972020105,0.46042067459248504,8
510,50.38188051907858,18.9730053811867,4
511,54.833466061419884,-12.850789927583719,9
512,47.796795619100706,0.6619921288204758,0
513,66.74029601460668,-6.03161732298917,8
514,60.73733544855651,-14.791119804812705,9
515,55.453852296039784,-7.992514157853275,8
516,52.442783552243114,-3.4964202402809077,0
517,50.60209965159301,-0.9225228739681022,1
518,50.29046228969443,-3.1349358208511884,2
519,45.961785772960155,-13.948448260022904,3
520,51.02008994478285,19.34635409530151,4
521,52.62107766113323,-1.9602931454480679,5
522,59.70668564264484,13.931721250418418,6
523,48.68240438297329,-5.871877858304924,7
524,46.285084463250335,3.5508308997465736,8
525,52.053808941176854,-7.941167848755571,9
526,42.11491781275247,0.22261886748420157,0
527,42.58783332859193,-0.20230426853996142,1
528,59.27859752868797,-5.239724939474942,2
529,48.04027025472384,-19.21782855504661,3
530,50.52588341869195,11.822147410708705,4
531,51.76410100276314,-9.983728232579237,5
532,48.102206818587035,12.648352289756772,6
533,52.88172978716342,-7.275014276896631,7
534,55.67926026860527,3.773686507592787,8
535,56.82392994685671,-8.690769642639928,9
536,49.037307221888575,-6.427762852970746,0
537,51.03118576366728,1.5662515620176025,1
538,58.41072640192178,-8.26334954768476,2
539,43.827634100582756,-12.04348452569176,3
540,51.547687020295825,22.295900051078036,4
541,48.672895371905874,-13.614405929106656,5
542,57.97209435831936,13.05868371482414,6
543,50.884879487384936,-2.473242889089902,7
544,54.75705092841708,-3.8842215518987597,8
545,46.46175354602131,-13.636988246857985,9
546,49.288993034668955,0.25438054997086557,0
547,55.58317666324565,-6.140564630462096,9
548,57.964057810154635,-11.935184398933615,5
549,45.23178384647408,-11.242735819407535,5
550,55.669392112303115,14.041077078360061,6
551,47.180723517567934,-11.487233210492313,5
552,44.7749165444593,-6.165246114215435,0
553,55.41536579716072,-19.46310237377828,9
554,51.616902944406846,5.989855943413344,8
555,54.129743220311504,-8.39476362822459,9
556,54.86013423484608,0.2592485995680427,8
557,45.075073494642254,19.203869422879514,4
558,50.507686510925595,7.378193375895645,1
559,55.49416879396652,3.7173322760012573,7
560,44.695585988623776,-4.304212236870291,7
561,43.82185443255502,-17.865372264376955,3
562,47.371638488427735,-13.26778542049297,5
563,54.575002403489066,11.891732454518543,1
564,46.51395739159357,-2.4457868959402322,0
565,54.58019116013551,-4.951739574901151,0
566,43.069054723636974,-10.31235324119355,2
567,43.94580432384586,-4.977237534223162,2
568,47.492839384034646,-5.7589152124924015,7
569,45.44198326328938,3.236882814771219,8
570,45.96681340970254,-12.702683038628923,2
571,45.80150048771664,3.723253101229381,0
572,49.90217220333253,9.64820660148067,1
573,42.8332347569127,-6.269650752038343,2
574,54.77115591209943,12.927781946971272,6
575,45.687569656969444,-15.0654231048998,3
576,44.39507712487557,-19.55597914406298,3
577,48.8965509497742,-1.4015626289791427,7
578,58.4362483924826,-11.011470363364971,3
579,42.254365810445734,-11.714293675694977,3
580,52.687753406977805,24.72116649764205,4
581,45.30106226746976,12.817014190518933,6
582,56.22277767100496,18.32209235716602,6
583,43.97239091115367,12.539025850253175,6
584,55.82687599914054,14.605521241778469,4
585,48.36735068480077,-13.95913233704686,9
586,53.223922634593656,12.051496806406808,1
587,44.788721029014624,-8.361730940082937,5
588,52.09881787541519,1.7278306190417538,0
589,45.28776266302127,-19.09466409756797,9
590,45.55980076772599,-7.9105113482890665,5
591,58.11005591547024,-10.605325892087041,2
592,51.11245137462035,1.0251689818599168,8
593,45.32721487468464,-12.951123257940894,2
594,42.36152927651049,-8.547799670950852,0
595,48.0663591123095,-1.6788432158654398,0
596,48.387894551324806,8.231963282716636,1
597,48.56406689547451,-5.509303742005041,7
598,45.40416554819478,14.452288579994274,6
599,44.99864701153213,-14.187769856458981,3
600,50.04798155953115,-3.2747365588498374,2
601,55.901548614006956,4.88950091234036,1
602,50.34164437892771,-2.1236472631275793,7
603,54.99744899317383,16.798000649311575,4
604,58.830553105584,17.64658968168129,6
605,44.70628001316004,-9.354731296324365,3
606,48.421277577402286,8.92070638791364,1
607,46.296063170020936,-8.226205657633846,3
608,54.619079589432275,-10.22499737279517,9
609,50.339810636208014,0.37863074912329164,1
610,47.61198022860539,2.6672408147017865,7
611,58.61750308483248,16.3020071246799,6
612,52.78298064265991,2.2897073948159967,8
613,54.878225787455705,18.51897259961637,4
614,47.75206050383446,-19.450419689016435,3
615,71.23479754136221,7.725547141648807,1
616,52.47692568791429,19.81080353618427,4
617,43.047335276108036,-8.627569060657438,0
618,44.63161671150251,-11.411892478198457,5
619,48.78850128562404,-16.957874504139948,3
620,57.73679725035605,17.441681987971787,6
621,50.91303964847083,-9.181960671663939,9
622,59.07108753914248,14.443566978661615,6
623,52.89183658537896,-0.26137203665306963,1
624,48.739258259142815,-4.656308461565969,7
625,47.01561104909348,-10.583292943569125,5
626,53.150764658408946,15.635304185361665,4
627,51.38504925457762,24.389324544337217,4
628,46.69189576174065,-2.983161528375791,7
629,56.745873272013725,-7.7274234921406,2
630,49.288523617729474,6.509402798325736,8
631,55.591904050038266,-19.04507788725072,2
632,42.196684918607474,-7.388272530954081,2
633,46.29252678614838,-1.7798611983076507,5
634,47.28797730967587,-6.388998188433605,7
635,51.5028506534972,-20.808987133245736,9
636,48.648511557856466,-12.180936115439414,5
637,50.56591470487966,12.387293714628772,4
638,45.495760080986884,2.115045338537808,8
639,44.53286602073648,3.6486613011785014,8
640,51.99493615015784,15.040887240468173,4
641,47.14177079238398,-18.384849143109566,9
642,50.7507947834564,-2.90180629939152,0
643,50.94219760681426,2.390632279005409,8
644,58.79457736854252,-13.833454548082992,9
645,48.78052316720472,5.695874096107124,8
646,57.49018842809123,3.110354352861161,0
647,56.05397325307703,10.190171795677395,1
648,58.17868356867349,-11.365855989568368,2
649,60.134556878026316,-15.94352157332632,3
650,49.09183940334133,23.247653423259806,4
651,48.80625227106607,4.465038619756176,5
652,43.40811222782921,16.83940978018827,6
653,51.50685491396787,-1.6084248617261716,7
654,55.15669930850462,-5.949046554741151,8
655,51.95749762713511,2.374343424395743,9
656,45.55645298137331,-0.8526999422229808,0
657,65.59479588661654,13.540976522460642,1
658,55.6661802506469,-10.649145539574624,2
659,56.669169004951115,-18.670248537069554,3
660,52.73161737716791,27.12077967779023,4
661,46.27140491011215,2.496118214636004,5
662,43.13888505254617,19.358391620234503,6
663,46.80067898924291,2.136251943891752,7
664,52.73620588809496,-1.2884994634101767,8
665,41.18551794384055,7.668048627750567,9
666,59.70048124224613,7.519535359111197,0
667,60.04600980494653,18.02660989489721,1
668,43.761252684306655,-14.45247546082505,2
669,59.19950355871305,-14.684072997683097,3
670,50.099360945871226,17.05986318231132,4
671,54.24634858403397,0.739707282111059,5
672,42.59175424075403,17.37280622819623,6
673,40.07478941943347,4.0816113130291365,7
674,53.79078106446316,-3.270681113591303,8
